address,province,city,district,latitude,count,longitude
湖南省邵阳市邵东市宋家塘街道水映绿洲小区,湖南省,邵阳市,邵东市,27.271296,1,111.731529
湖南省邵阳市邵东市宋家塘衡宝路鞋业城,湖南省,邵阳市,邵东市,27.256881,1,111.734652
湖南省邵阳市邵东市廉桥镇药材市场,湖南省,邵阳市,邵东市,27.322376,1,111.853583
湖南省邵阳市邵东市杨桥镇清水村社家组,湖南省,邵阳市,邵东市,27.14193,1,111.969742
湖南省邵阳市邵东市水东江镇石家村长田组,湖南省,邵阳市,邵东市,27.139851,1,112.036522
湖南省邵阳市邵东市水映绿洲小区,湖南省,邵阳市,邵东市,27.271296,1,111.731529
湖南省邵阳市邵东市黄陂桥楠木村新建组,湖南省,邵阳市,邵东市,27.293077,1,111.835121
湖南省邵阳市邵东市九龙岭镇芦山村7组,湖南省,邵阳市,邵东市,27.136504,1,111.636611
湖南省邵阳市邵东市宋家塘街道檀山村12组,湖南省,邵阳市,邵东市,27.221484,1,111.705241
湖南省邵阳市邵东市廉桥联丰村10组,湖南省,邵阳市,邵东市,27.354807,3,111.821483
湖南省邵阳市邵东市廉桥镇廖泥村1组,湖南省,邵阳市,邵东市,27.34657,1,111.839222
湖南省邵阳市邵东市廉桥镇联丰村10组,湖南省,邵阳市,邵东市,27.355255,1,111.820886
湖南省邵阳市邵东市廉桥镇联合村7组,湖南省,邵阳市,邵东市,27.222548,1,111.800957
湖南省邵阳市邵东市流泽镇仁家坪村5组,湖南省,邵阳市,邵东市,27.271345,1,111.855081
湖南省邵阳市邵东市牛马司镇三尚村4组,湖南省,邵阳市,邵东市,27.249999,1,111.64735
湖南省邵阳市邵东市界岭乡丰山村12组,湖南省,邵阳市,邵东市,27.357303,1,111.937261
湖南省邵阳市邵东市界岭镇峰山村1组,湖南省,邵阳市,邵东市,27.334151,1,111.922738
湖南省邵阳市邵东市简家陇镇界檀新村2组,湖南省,邵阳市,邵东市,27.099581,1,111.820242
湖南省邵阳市邵东市黑田铺乡庙湾村4组,湖南省,邵阳市,邵东市,27.30662,1,111.73381
湖南省邵阳市邵东市黑田铺镇三益村7组,湖南省,邵阳市,邵东市,27.302794,1,111.771345
湖南省邵阳市邵东市黑田铺镇庙湾村4组,湖南省,邵阳市,邵东市,27.30662,1,111.73381
湖南省邵阳市邵东市宋家塘镇金世纪佳园小区,湖南省,邵阳市,邵东市,27.265228,1,111.747575
湖南省邵阳市邵东市火厂坪镇火厂村红星路,湖南省,邵阳市,邵东市,27.177031,1,111.897537
湖南省邵阳市邵东市魏家桥镇茶子口村灵官片2组,湖南省,邵阳市,邵东市,27.198159,1,111.641849
湖南省邵阳市邵东市宋家塘街道金世纪家园小区,湖南省,邵阳市,邵东市,27.265221,2,111.74736
湖南省邵阳市邵阳县盛世华庭小区,湖南省,邵阳市,邵阳县,26.999451,1,111.300621
湖南省邵阳市邵阳县长阳铺车站楼,湖南省,邵阳市,邵阳县,27.232161,1,111.327118
湖南省邵阳市邵阳县九公桥镇人字村16组,湖南省,邵阳市,邵阳县,27.12428,3,111.410648
湖南省邵阳市隆回县桃洪镇军民街,湖南省,邵阳市,隆回县,27.113379,1,111.042118
湖南省邵阳市隆回县司门前丰乐村8组,湖南省,邵阳市,隆回县,27.328922,1,110.950396
湖南省邵阳市隆回县司门前镇乐丰村8组,湖南省,邵阳市,隆回县,27.529478,1,110.915341
湖南省邵阳市隆回县坪镇高回小村6组,湖南省,邵阳市,隆回县,27.523238,1,111.14983
湖南省邵阳市隆回县滩头镇黄雅村1组,湖南省,邵阳市,隆回县,27.258576,1,111.150275
湖南省邵阳市隆回县荷香桥镇五四村3组,湖南省,邵阳市,隆回县,27.218096,1,110.980375
湖南省邵阳市隆回县西洋江镇张家村3组,湖南省,邵阳市,隆回县,27.03426,1,110.980725
湖南省邵阳市新宁县金石镇飞黄村4组,湖南省,邵阳市,新宁县,26.428544,1,110.852533
湖南省邵阳市武冈市湾头桥镇大湾桥村13组,湖南省,邵阳市,武冈市,26.892879,1,110.652631
湖南省邵阳市绥宁县关峡苗族乡茶江村2组,湖南省,邵阳市,绥宁县,26.620978,1,110.316777
湖南省邵阳市绥宁县关峡苗族乡茶江村3组,湖南省,邵阳市,绥宁县,26.620978,1,110.316777
湖南省娄底市冷水江市三尖镇三尖村,湖南省,娄底市,冷水江市,27.591419,2,111.394753
湖南省娄底市冷水江市中连乡余元村,湖南省,娄底市,冷水江市,27.708321,1,111.410622
湖南省娄底市冷水江市中连乡金瓶村,湖南省,娄底市,冷水江市,27.717251,1,111.432381
湖南省娄底市冷水江市冷水江街道冷金居委会,湖南省,娄底市,冷水江市,27.690981,1,111.439613
湖南省娄底市冷水江市冷水江街道铁厂一生活区,湖南省,娄底市,冷水江市,27.692683,1,111.444095
湖南省娄底市冷水江市沙塘湾街道王坪居委会,湖南省,娄底市,冷水江市,27.647222,1,111.476972
湖南省娄底市冷水江市渣渡镇木瓜村,湖南省,娄底市,冷水江市,27.71767,3,111.57386
湖南省娄底市冷水江市禾青镇里福村,湖南省,娄底市,冷水江市,27.607849,2,111.434952
湖南省娄底市冷水江市禾青镇铜钟村,湖南省,娄底市,冷水江市,27.622721,2,111.385887
湖南省娄底市冷水江市铎山镇塘冲村,湖南省,娄底市,冷水江市,27.666651,1,111.595871
湖南省娄底市冷水江市渣渡镇银溪村,湖南省,娄底市,冷水江市,27.768701,1,111.543602
湖南省娄底市双峰县印塘乡段家湾村,湖南省,娄底市,双峰县,27.38991,1,112.143311
湖南省娄底市双峰县嘉信华庭小区,湖南省,娄底市,双峰县,27.44599,1,112.181938
湖南省娄底市双峰县永丰中学家属区,湖南省,娄底市,双峰县,27.458625,4,112.205343
湖南省娄底市双峰县永丰街道五里牌居委会,湖南省,娄底市,双峰县,27.448721,1,112.177361
湖南省娄底市双峰县永丰街道诸家村,湖南省,娄底市,双峰县,27.448424,1,112.194143
湖南省娄底市双峰县甘棠镇大富村,湖南省,娄底市,双峰县,27.48031,1,112.026337
湖南省娄底市双峰县甘棠镇香花村,湖南省,娄底市,双峰县,27.42898,1,111.975441
湖南省娄底市双峰县老国税局家属,湖南省,娄底市,双峰县,27.459681,1,112.172989
湖南省娄底市双峰县蔡和森大道557号,湖南省,娄底市,双峰县,27.46406,4,112.194328
湖南省娄底市双峰县青树坪镇卫星村,湖南省,娄底市,双峰县,27.370871,1,112.069939
湖南省娄底市双峰县青树坪镇望日村,湖南省,娄底市,双峰县,27.388639,1,112.084267
湖南省娄底市双峰县青树坪镇红星村,湖南省,娄底市,双峰县,27.382401,1,112.041435
湖南省娄底市双峰县梓门桥镇合心村,湖南省,娄底市,双峰县,27.500954,1,112.214676
湖南省娄底市双峰县梓门桥镇低坪村,湖南省,娄底市,双峰县,27.50091,1,112.21492
湖南省娄底市娄星区双江乡农新村,湖南省,娄底市,娄星区,27.871389,1,111.987328
湖南省娄底市娄星区杉山镇石底村,湖南省,娄底市,娄星区,27.7945,1,111.974854
湖南省娄底市娄星区盛世华庭,湖南省,娄底市,娄星区,27.703489,4,111.989037
湖南省娄底市娄星区石井镇松江村,湖南省,娄底市,娄星区,27.76741,1,111.929787
湖南省娄底市娄星区东贸街229号,湖南省,娄底市,娄星区,27.72705,1,112.02152
湖南省娄底市娄星区蛇形山镇越新村居民委员会,湖南省,娄底市,娄星区,27.586211,2,112.080134
湖南省娄底市新化县坐石乡新河村,湖南省,娄底市,新化县,27.9573,1,111.500702
湖南省娄底市新化县孟公镇红星村,湖南省,娄底市,新化县,27.895201,1,111.166367
湖南省娄底市新化县槎溪镇兴石岭村,湖南省,娄底市,新化县,27.695137,2,111.137391
湖南省娄底市新化县槎溪镇白马桥村,湖南省,娄底市,新化县,27.62484,2,111.143494
湖南省娄底市新化县洋溪镇建新村,湖南省,娄底市,新化县,27.702391,2,111.249123
湖南省娄底市新化县洋溪镇新联村,湖南省,娄底市,新化县,27.665751,1,111.183037
湖南省娄底市新化县炉观镇口前村,湖南省,娄底市,新化县,27.72913,2,111.211189
湖南省娄底市新化县炉观镇白娥村,湖南省,娄底市,新化县,27.768641,2,111.185921
湖南省娄底市新化县琅塘镇团结山村,湖南省,娄底市,新化县,27.970091,1,111.116432
湖南省娄底市新化县上渡街道桥东社区,湖南省,娄底市,新化县,27.731922,1,111.322798
湖南省娄底市新化县桑梓镇青山村,湖南省,娄底市,新化县,27.731115,1,111.376101
湖南省娄底市涟源市伏口镇松山村,湖南省,娄底市,涟源市,27.975161,1,111.766891
湖南省娄底市涟源市枫坪镇枫坪村,湖南省,娄底市,涟源市,27.63579,1,111.778
湖南省娄底市涟源市桥头河镇工人路,湖南省,娄底市,涟源市,27.81588,1,111.863068
湖南省娄底市涟源市石马山镇黄栗村,湖南省,娄底市,涟源市,27.7057,1,111.797691
湖南省娄底市涟源市金石镇双合村,湖南省,娄底市,涟源市,27.529881,1,111.964439
湖南省娄底市涟源市金石镇双泉村,湖南省,娄底市,涟源市,27.53343,1,111.978462
湖南省娄底市涟源市金石镇坝塘村,湖南省,娄底市,涟源市,27.48061,1,111.925179
湖南省娄底市涟源市金石镇栗坪村,湖南省,娄底市,涟源市,27.50536,1,111.908043
湖南省娄底市涟源市龙塘镇马方村,湖南省,娄底市,涟源市,27.82815,1,111.712593
湖南省娄底市涟源市金石镇河联村,湖南省,娄底市,涟源市,27.536958,2,111.965307
湖南省娄底市涟源市伏口镇柏树村,湖南省,娄底市,涟源市,27.917587,1,111.872532
湖南省娄底市涟源市桥头河镇义溪村,湖南省,娄底市,涟源市,27.873982,1,111.925494
湖南省张家界市慈利县零阳镇两溪村,湖南省,张家界市,慈利县,29.42561,1,111.209541
湖南省张家界市桑植县洪家关白族乡龙凤塔村,湖南省,张家界市,桑植县,29.4786,2,110.18084
湖南省张家界市永定区永定街道办事处教场社区,湖南省,张家界市,永定区,29.131905,1,110.483047
福建省厦门市思明区假日大厦,福建省,厦门市,思明区,24.481844,-1,118.127289
福建省厦门市思明区武夷嘉园,福建省,厦门市,思明区,24.47613,-1,118.083298
福建省厦门市思明区洪文石村北片区,福建省,厦门市,思明区,24.4818,-1,118.169197
福建省厦门市思明区环岛路曾厝垵社,福建省,厦门市,思明区,24.42701,-1,118.124977
福建省厦门市思明区碧湖豪庭,福建省,厦门市,思明区,24.48451,-1,118.116814
福建省厦门市思明区莲坂新村,福建省,厦门市,思明区,24.481501,-1,118.11731
福建省厦门市思明区黄厝塔头,福建省,厦门市,思明区,24.43417,-1,118.140663
福建省厦门市思明区鼓浪屿内厝澳路,福建省,厦门市,思明区,24.444639,-1,118.067146
福建省厦门市思明区环岛路黄厝村,福建省,厦门市,思明区,24.433599,-1,118.145683
福建省厦门市思明区金象嘉园二期,福建省,厦门市,思明区,24.47241,-1,118.106552
福建省厦门市思明区筼筜街道半山御景5号,福建省,厦门市,思明区,24.496262,-1,118.113739
福建省厦门市湖里区殿前街道殿前五组,福建省,厦门市,湖里区,24.522249,-1,118.105911
福建省厦门市湖里区江头街道乌石浦二期花园小区109号,福建省,厦门市,湖里区,24.504488,-1,118.129603
福建省厦门市集美区杏林街道中海寰宇天下小区,福建省,厦门市,集美区,24.560064,-1,118.062218
福建省厦门市集美区聚镇10栋,福建省,厦门市,集美区,24.58091,-1,118.028816
福建省厦门市集美区龙湖春江郦城2期,福建省,厦门市,集美区,24.584576,-1,118.05147
福建省厦门市集美区侨英街道叶厝田乾里,福建省,厦门市,集美区,24.59964,-1,118.109901
福建省厦门市翔安区锦绣祥安小区一期8号楼,福建省,厦门市,翔安区,24.65724,-1,118.25766
福建省厦门市翔安区马巷镇五星三里4号楼,福建省,厦门市,翔安区,24.655949,-1,118.259209
福建省厦门市海沧区嵩屿街道沧虹路331号汇利花园A栋,福建省,厦门市,海沧区,24.49798,-1,118.03758
福建省泉州市南安市中国工商银行南安柳城分行,福建省,泉州市,南安市,24.95944,-1,118.388054
福建省泉州市南安市南安市行政服务中心,福建省,泉州市,南安市,24.95915,-1,118.40686
福建省泉州市南安市官桥镇下洋村后林埔,福建省,泉州市,南安市,24.86297,-1,118.478668
福建省泉州市南安市官桥镇内厝村,福建省,泉州市,南安市,24.767229,-1,118.4244
福建省泉州市南安市官桥镇周厝村,福建省,泉州市,南安市,24.79817,-1,118.418541
福建省泉州市南安市水头镇仁福村,福建省,泉州市,南安市,24.692369,-1,118.369072
福建省泉州市南安市水头镇劳光村,福建省,泉州市,南安市,24.69047,-1,118.34716
福建省泉州市南安市码头镇大庭村,福建省,泉州市,南安市,25.2024,-1,118.321281
福建省泉州市南安市英都镇良山村,福建省,泉州市,南安市,24.9666,-1,118.236717
福建省泉州市南安市仑苍镇园美村,福建省,泉州市,南安市,25.015791,-1,118.280746
福建省泉州市南安市仑苍镇湖西新村,福建省,泉州市,南安市,25.005079,-1,118.284332
福建省泉州市南安市仑苍镇联盟村,福建省,泉州市,南安市,25.007139,-1,118.291061
福建省泉州市南安市水头菜市场桥西街,福建省,泉州市,南安市,24.708244,-1,118.430664
福建省泉州市南安市美林街道溪口村,福建省,泉州市,南安市,24.99119,-1,118.473648
福建省泉州市南安市美林街道西美村,福建省,泉州市,南安市,24.98402,-1,118.393318
福建省泉州市安溪县城厢镇仙苑村,福建省,泉州市,安溪县,25.071381,-1,118.161377
福建省泉州市安溪县湖上乡雪山村中洋街,福建省,泉州市,安溪县,25.249236,-1,117.979348
福建省泉州市安溪县安溪清水岩,福建省,泉州市,安溪县,25.122292,-1,118.124275
福建省泉州市安溪县官桥镇恒美村,福建省,泉州市,安溪县,25.022949,-1,118.074791
福建省泉州市晋江市新塘街道杏坂社区,福建省,泉州市,晋江市,24.78231,-1,118.620865
福建省泉州市晋江市新塘街道沙塘社区,福建省,泉州市,晋江市,24.785004,-1,118.597733
福建省泉州市晋江市英林镇嘉排村,福建省,泉州市,晋江市,24.59651,-1,118.561378
福建省泉州市晋江市英林镇西埔村,福建省,泉州市,晋江市,24.619471,-1,118.573624
福建省泉州市晋江市梅岭街道泉安中路速8酒店,福建省,泉州市,晋江市,24.828596,-1,118.579209
福建省泉州市晋江市英林镇英林村晋南小区,福建省,泉州市,晋江市,24.632277,-1,118.583138
福建省泉州市晋江市金井镇万佳东方酒店,福建省,泉州市,晋江市,24.815008,-1,118.566603
福建省泉州市晋江市东石镇山兜村,福建省,泉州市,晋江市,24.659781,-1,118.459267
福建省泉州市晋江市陈埭镇花厅口村,福建省,泉州市,晋江市,24.81802,-1,118.606918
福建省泉州市永春县东关镇外碧村,福建省,泉州市,永春县,25.301729,-1,118.404404
福建省泉州市永春县东平镇太平村,福建省,泉州市,永春县,25.303881,-1,118.337349
福建省泉州市永春县外山乡碧卿林场,福建省,泉州市,永春县,25.324169,-1,118.454689
福建省泉州市永春县桃城镇太坪新村,福建省,泉州市,永春县,25.329434,-1,118.295026
福建省泉州市永春县永春新华都超市,福建省,泉州市,永春县,25.324575,-1,118.295059
福建省泉州市永春县湖洋镇龙山村,福建省,泉州市,永春县,25.36853,-1,118.406357
福建省泉州市永春县金龙城董记咯摊,福建省,泉州市,永春县,25.321084,-1,118.295935
福建省泉州市永春县玉斗镇新珩村,福建省,泉州市,永春县,25.36014,-1,118.042648
福建省泉州市永春县玉斗镇玉斗村,福建省,泉州市,永春县,25.390621,-1,118.039238
福建省泉州市洛江区马甲镇潘内村顶道坝,福建省,泉州市,洛江区,25.13941,-1,118.628922
福建省泉州市石狮市宝盖镇后垵村,福建省,泉州市,石狮市,24.75823,-1,118.653152
福建省泉州市石狮市蚶江镇山前东区,福建省,泉州市,石狮市,24.748083,-1,118.700614
福建省泉州市惠安县山霞镇东坑村青山街,福建省,泉州市,惠安县,24.905621,-1,118.882057
福建省泉州市惠安县山霞镇田边村,福建省,泉州市,惠安县,24.90695,-1,118.864159
福建省泉州市惠安县涂寨镇庄内村,福建省,泉州市,惠安县,24.983709,-1,118.811958
福建省泉州市丰泽区东海街道海景社区海景国际星域,福建省,泉州市,丰泽区,24.874407,-1,118.62447
福建省泉州市丰泽区城东街道浔美社区东莲花苑,福建省,泉州市,丰泽区,24.91396,-1,118.649406
福建省泉州市鲤城区浮桥街道延陵社区珑景湾小区,福建省,泉州市,鲤城区,24.936579,-1,118.544898
福建省福州市连江县敖江镇长汀村宏宙花园,福建省,福州市,连江县,26.19665,1,119.543777
福建省福州市连江县官坂镇北营村,福建省,福州市,连江县,26.34691,2,119.670029
福建省福州市连江县潘渡,福建省,福州市,连江县,26.19753,1,119.53957
福建省福州市连江县透堡镇龙头村,福建省,福州市,连江县,26.34955,1,119.660393
福建省福州市连江县马鼻镇东湾村,福建省,福州市,连江县,26.376419,2,119.635048
福建省福州市连江县马鼻镇墙兜村,福建省,福州市,连江县,26.371309,1,119.660141
福建省福州市长乐区漳港街道仙岐村,福建省,福州市,长乐区,25.915541,1,119.645233
福建省福州市长乐区漳港街道龙峰村,福建省,福州市,长乐区,25.928499,1,119.630707
福建省福州市长乐区航城街道航辉社区,福建省,福州市,长乐区,25.957411,2,119.505234
福建省福州市仓山区江南水都名筑,福建省,福州市,仓山区,26.044538,1,119.279671
福建省福州市鼓楼区洪山镇武夷春晓,福建省,福州市,鼓楼区,26.087931,1,119.278748
福建省福州市鼓楼区华大街道融侨路41号,福建省,福州市,鼓楼区,26.11265,1,119.30709
福建省莆田市仙游县枫亭镇铺头村新厝,福建省,莆田市,仙游县,25.24698,-1,118.855131
福建省莆田市仙游县盖尾镇星庄村刘前,福建省,莆田市,仙游县,25.38859,-1,118.833412
福建省莆田市仙游县龙华镇金沙村上库,福建省,莆田市,仙游县,25.341863,-1,118.657135
福建省莆田市仙游县大济镇洋坑村柯厝,福建省,莆田市,仙游县,25.363359,-1,118.590729
福建省莆田市仙游县鲤城街道木兰社区,福建省,莆田市,仙游县,25.355551,-1,118.683548
福建省莆田市城厢区万辉国际城,福建省,莆田市,城厢区,25.46697,-1,119.017303
福建省莆田市城厢区凤凰山街道南门吉祥街外贸宿舍,福建省,莆田市,城厢区,25.424191,-1,119.013527
福建省莆田市城厢区常太镇金川村,福建省,莆田市,城厢区,25.5361,-1,118.884644
福建省莆田市城厢区柯朱村,福建省,莆田市,城厢区,25.306669,-1,119.018372
福建省莆田市城厢区灵川镇太湖村,福建省,莆田市,城厢区,25.278299,-1,119.035439
福建省莆田市城厢区荔城中大道豪悦御景,福建省,莆田市,城厢区,25.447611,-1,119.003128
福建省莆田市城厢区东海镇西黄村,福建省,莆田市,城厢区,25.276381,-1,118.950058
福建省莆田市涵江区国欢镇景隆凯旋城,福建省,莆田市,涵江区,25.469419,-1,119.107147
福建省莆田市涵江区庄边镇岫山村,福建省,莆田市,涵江区,25.697781,-1,118.95874
福建省莆田市涵江区白塘镇保利城2期,福建省,莆田市,涵江区,25.464299,-1,119.087639
福建省莆田市涵江区港头路东南香小区,福建省,莆田市,涵江区,25.448988,-1,119.097931
福建省莆田市秀屿区东庄镇营边村,福建省,莆田市,秀屿区,25.251369,-1,119.03701
福建省莆田市秀屿区埭头镇埭头村,福建省,莆田市,秀屿区,25.255478,-1,119.235811
福建省莆田市秀屿区埭头镇埭头村新街口,福建省,莆田市,秀屿区,25.255478,-1,119.235811
福建省莆田市秀屿区湖东村顶湖,福建省,莆田市,秀屿区,25.25865,-1,119.248528
福建省莆田市秀屿区苏厝村,福建省,莆田市,秀屿区,25.23472,-1,119.036163
福建省莆田市秀屿区鼎秀苑小区,福建省,莆田市,秀屿区,25.32518,-1,119.094109
福建省莆田市秀屿区东庄镇莆头村,福建省,莆田市,秀屿区,25.224365,-1,118.983427
福建省莆田市荔城区北高镇呈山村沟戈,福建省,莆田市,荔城区,25.35041,-1,119.139168
福建省莆田市荔城区北高镇竹庄村上房,福建省,莆田市,荔城区,25.33625,-1,119.199471
福建省莆田市荔城区新度镇锦墩村,福建省,莆田市,荔城区,25.3901,-1,119.030777
福建省莆田市荔城区渡岭村,福建省,莆田市,荔城区,25.318489,-1,119.171402
福建省莆田市荔城区万通花园,福建省,莆田市,荔城区,25.438511,-1,119.033401
福建省莆田市荔城区拱辰街道畅林社区浦头村,福建省,莆田市,荔城区,25.46751,-1,119.03154
福建省莆田市荔城区西天尾镇云顶枫丹,福建省,莆田市,荔城区,25.480949,-1,119.027328
福建省莆田市荔城区北高镇栏山村田鼻兜,福建省,莆田市,荔城区,25.32865,-1,119.181252
福建省莆田市荔城区黄石镇东甲村青山,福建省,莆田市,荔城区,25.393419,-1,119.127739
福建省莆田市荔城区黄石镇徐厝村,福建省,莆田市,荔城区,25.38875,-1,119.123352
福建省莆田市湄洲湾北岸开发区东埔镇何山村,福建省,莆田市,湄洲湾北岸开发区,25.16707,-1,119.083488
福建省莆田市湄洲湾北岸开发区山亭镇港里村,福建省,莆田市,湄洲湾北岸开发区,25.139999,-1,119.122238
福建省漳州市东山县康美镇城安村,福建省,漳州市,东山县,23.73872,-1,117.500793
福建省漳州市云霄县火田镇圆峰村,福建省,漳州市,云霄县,24.06427,-1,117.366737
福建省漳州市云霄县莆美镇福锦中心广场,福建省,漳州市,云霄县,23.93391,-1,117.33654
福建省漳州市芗城区上江名都,福建省,漳州市,芗城区,24.50251,-1,117.651352
福建省漳州市芗城区丹霞商贸城,福建省,漳州市,芗城区,24.50856,-1,117.672142
福建省漳州市芗城区人民里25号,福建省,漳州市,芗城区,24.507698,-1,117.660774
福建省漳州市芗城区巷口社区后港,福建省,漳州市,芗城区,24.509014,-1,117.667877
福建省漳州市芗城区新浦路6号,福建省,漳州市,芗城区,24.50541,-1,117.66109
福建省漳州市芗城区永鸿国际城,福建省,漳州市,芗城区,24.523855,-1,117.623466
福建省漳州市芗城区福海阳光,福建省,漳州市,芗城区,24.52096,-1,117.674088
福建省漳州市诏安县红星乡楼仔村,福建省,漳州市,诏安县,23.87608,-1,117.093842
福建省漳州市龙海市石码镇明发广场,福建省,漳州市,龙海市,24.43498,-1,117.807411
福建省宁德市古田县城西街道长岭村,福建省,宁德市,古田县,26.529671,3,118.738356
福建省宁德市古田县大洋坑村,福建省,宁德市,古田县,26.542012,1,118.732694
福建省宁德市城西街道康馨楼,福建省,宁德市,古田县,26.56883,1,118.723915
福建省三明市三元区莘口镇蓬坑村,福建省,三明市,三元区,26.126471,2,117.600983
福建省三明市将乐县古镛镇新将北路,福建省,三明市,将乐县,26.733664,1,117.471345
福建省三明市尤溪县管前镇建设村,福建省,三明市,尤溪县,26.144237,1,117.900524
福建省三明市永安市燕南街道金色华府,福建省,三明市,永安市,25.93548,1,117.363609
福建省永安市小陶镇五一村,福建省,三明市,永安市,25.74389,2,117.178454
福建省三明市沙县凤岗街道鸿图花园,福建省,三明市,沙县,26.395041,1,117.785217
福建省三明市沙县凤岗街道龙湖天成,福建省,三明市,沙县,26.413589,1,117.776833
福建省三明市沙县夏茂镇,福建省,三明市,沙县,26.571643,1,117.669428
福建省三明市沙县高砂镇高砂村,福建省,三明市,沙县,26.42535,2,117.910713
辽宁省沈阳市大东区津桥街道大什字街237-1,辽宁省,沈阳市,大东区,41.80776,3,123.46946
辽宁省沈阳市沈河区文艺路顺发巷11号,辽宁省,沈阳市,沈河区,41.77976,1,123.44846
辽宁省沈阳市沈河区文艺路54号泊岸华庭,辽宁省,沈阳市,沈河区,41.77832,3,123.44507
辽宁省沈阳市沈河区翠堤湾小区二期,辽宁省,沈阳市,沈河区,41.808018,1,123.551483
辽宁省沈阳市皇姑区昆山西路153-3,辽宁省,沈阳市,皇姑区,41.83278,1,123.35388
辽宁省沈阳市铁西区爱工街23-5,辽宁省,沈阳市,铁西区,41.785622,1,123.375473
辽宁省沈阳市铁西区霁虹街道鑫丰花园,辽宁省,沈阳市,铁西区,41.802361,2,123.39505
辽宁省沈阳市铁西区彰驿镇前庙村,辽宁省,沈阳市,铁西区,39.440367,1,123.074028
辽宁省沈阳市铁西区凯旋门小区,辽宁省,沈阳市,铁西区,41.792511,1,123.378517
辽宁省沈阳市铁西区肇工街北三路启工社区恒大华府,辽宁省,沈阳市,铁西区,41.815678,1,123.342102
辽宁省沈阳市铁西区彰驿站街道前庙村,辽宁省,沈阳市,铁西区,41.65514,1,123.106621
辽宁省沈阳市法库县柏家沟镇刘大沟村,辽宁省,沈阳市,法库县,42.593769,1,123.610931
辽宁省沈阳市于洪区迎宾路街道洪湖街8-2,辽宁省,沈阳市,于洪区,41.79927,1,123.30634
辽宁省沈阳市沈北新区泰盈九如溪谷小区日租房,辽宁省,沈阳市,沈北新区,41.935139,1,123.596107
辽宁省沈阳市新民市法哈牛镇金汇温泉雅苑,辽宁省,沈阳市,新民市,41.784241,1,123.073288
辽宁省沈阳市苏家屯区王刚街道码头浪村,辽宁省,沈阳市,苏家屯区,41.626922,1,123.142368
辽宁省沈阳市苏家屯区民主街道小格镇社区,辽宁省,沈阳市,苏家屯区,41.655071,1,123.32769
辽宁省沈阳市浑南区五三街道文汇街在水一方小区,辽宁省,沈阳市,浑南区,41.751667,1,123.504623
辽宁省盘锦市兴隆台区兴盛街道霞光府小区,辽宁省,盘锦市,兴隆台区,41.09465,2,122.064529
辽宁省盘锦市双台子区水榭春城小区,辽宁省,盘锦市,双台子区,41.182749,3,122.020911
辽宁省盘锦市大洼区东风镇二道边老君炉村,辽宁省,盘锦市,大洼区,41.021779,1,122.242312
辽宁省盘锦市大洼区新立镇丽都小区,辽宁省,盘锦市,大洼区,41.114408,2,122.193877
辽宁省盘锦市大洼区田家街道纳帕溪谷小区,辽宁省,盘锦市,大洼区,41.088039,1,122.057083
辽宁省丹东市振安区太平湾,辽宁省,丹东市,振安区,40.337447,1,124.729072
辽宁省大连市甘井子区中华路街道,辽宁省,大连市,甘井子区,38.990099,1,121.583877
辽宁省大连市金普新区光中街道,辽宁省,大连市,金普新区,39.095945,1,121.71027
辽宁省朝阳市凌源市宝德丽景小区,辽宁省,朝阳市,凌源市,41.240891,-1,119.417557
辽宁省朝阳市朝阳县根德乡平房村,辽宁省,朝阳市,朝阳县,41.122828,1,120.497555
辽宁省本溪市平山区南地街道办事处,辽宁省,本溪市,平山区,41.277295,1,123.759655
辽宁省葫芦岛市兴城市兴城弘熙园,辽宁省,葫芦岛市,兴城市,40.621479,1,120.729446
辽宁省葫芦岛市兴城市金秋园回迁楼,辽宁省,葫芦岛市,兴城市,40.626612,1,120.730605
辽宁省葫芦岛市南票区打渔山幸福小区,辽宁省,葫芦岛市,南票区,40.763801,3,120.859701
辽宁省葫芦岛市连山区杨家杖子毛屯开发楼,辽宁省,葫芦岛市,连山区,40.814955,1,120.536878
辽宁省葫芦岛市连山区新华大街金汇广厦,辽宁省,葫芦岛市,连山区,40.748917,1,120.847443
辽宁省葫芦岛市龙港区马仗房街道东山小区,辽宁省,葫芦岛市,龙港区,40.719388,1,120.94271
辽宁省葫芦岛市杨家杖子经济开发区河西B区,辽宁省,葫芦岛市,杨家杖子经济开发区,40.814967,2,120.535767
辽宁省辽阳市辽阳县寒岭镇栗子园村,辽宁省,辽阳市,辽阳县,41.198134,1,123.499948
辽宁省辽阳市辽阳县小北河镇,辽宁省,辽阳市,辽阳县,41.359695,1,122.849168
辽宁省锦州市义县义州镇,辽宁省,锦州市,义县,41.53566,2,121.241697
辽宁省锦州市义县刘龙台镇全善堡村王家屯,辽宁省,锦州市,义县,41.554778,2,121.000102
辽宁省锦州市义县头道河镇头道河村,辽宁省,锦州市,义县,41.53492,1,121.074562
辽宁省锦州市凌海市金城街道,辽宁省,锦州市,凌海市,41.191021,1,121.402939
辽宁省阜新市细河区玉龙街道,辽宁省,阜新市,细河区,42.049138,2,121.671853
辽宁省阜新市海州区惠南小区,辽宁省,阜新市,海州区,41.982628,1,121.641945
辽宁省阜新市彰武县悦澜湾小区,辽宁省,阜新市,彰武县,42.376331,1,122.529892
辽宁省鞍山市台安县高力房马坨村,辽宁省,鞍山市,台安县,42.049138,2,121.671853
